timestamp,project_id,budget,project_location,tower_type,substation_type,tax_rate,project_size_km,project_start_month,project_end_month,lead_time_days,commodity_price_index,region_risk_flag,quantity_steel_tons,quantity_copper_tons,quantity_cement_tons,quantity_aluminum_tons,quantity_insulators_count,quantity_conductors_tons,quantity_transformers_count,quantity_switchgears_count,quantity_cables_count,quantity_protective_relays_count,quantity_oil_tons,quantity_foundation_concrete_tons,quantity_bolts_count,start_date,end_date,project_duration_days,season
01-05-2025,P0525,42291956.75,Central,Tension,765 kV AIS,18,80,3,10,21,104.13,Low,79.74795890410961,6.88,51.76,5.45,200,55.53,4,9,16,13,6.09,34.01,1419,2022-02-09,2022-06-16,127,Winter
01-06-2025,P0525,42291956.75,Central,Tension,765 kV AIS,18,80,3,10,54,103.69,Low,84.00432328767124,7.94,60.75,6.3,230,63.37,4,10,15,13,6.39,40.93,1419,2025-07-04,2025-10-28,116,Monsoon
01-07-2025,P0525,42291956.75,Central,Tension,765 kV AIS,18,80,3,10,39,107.93,Low,66.5554191780822,6.21,46.31,4.94,179,48.72,4,10,17,13,6.12,30.81,1419,2023-08-25,2024-02-03,162,Monsoon
01-08-2025,P0525,42291956.75,Central,Tension,765 kV AIS,18,80,3,10,30,105.19,Low,71.81282191780824,5.62,42.41,4.41,160,43.95,4,9,17,12,6.09,28.18,1419,2024-03-01,2024-06-27,118,Summer
01-09-2025,P0525,42291956.75,Central,Tension,765 kV AIS,18,80,3,10,33,109.32,Low,70.89682191780821,6.23,46.64,4.9,177,49.67,4,10,17,13,6.48,31.37,1419,2024-10-24,2025-02-02,101,Winter
01-10-2025,P0525,42291956.75,Central,Tension,765 kV AIS,18,80,3,10,36,110.44,Low,71.57383561643837,5.33,39.03,4.15,154,41.46,4,9,17,13,6.11,26.17,1419,2022-03-03,2022-08-12,162,Summer
01-04-2025,P0526,10556228.78,South,Suspension,HVDC,18,150,4,12,24,103.09,Low,7.223013698630137,0.62,4.65,0.5,43,5.05,5,13,21,16,8.13,3.16,320,2023-10-07,2024-01-30,115,Winter
01-05-2025,P0526,10556228.78,South,Suspension,HVDC,18,150,4,12,27,106.26,Low,10.493457534246577,0.85,6.37,0.67,57,6.74,5,13,22,17,8.42,4.22,320,2025-03-26,2025-07-11,107,Summer
01-06-2025,P0526,10556228.78,South,Suspension,HVDC,18,150,4,12,20,103.08,Low,10.847589041095892,1.07,8.04,0.85,72,8.39,5,13,22,17,8.3,5.22,320,2022-08-15,2022-11-13,90,Monsoon
01-07-2025,P0526,10556228.78,South,Suspension,HVDC,18,150,4,12,49,106.21,Low,12.191887671232877,0.9,6.76,0.7,60,7.24,4,12,22,17,8.1,4.47,320,2022-06-13,2022-11-28,168,Summer
01-08-2025,P0526,10556228.78,South,Suspension,HVDC,18,150,4,12,27,111.36,Low,12.450673972602738,0.9,6.83,0.73,62,7.25,5,13,21,17,8.01,4.46,320,2025-03-15,2025-09-07,176,Summer
01-09-2025,P0526,10556228.78,South,Suspension,HVDC,18,150,4,12,57,109.31,Low,15.678179452054797,1.21,8.96,0.96,81,9.55,4,13,21,17,8.29,5.91,320,2023-06-30,2023-11-28,151,Summer
01-10-2025,P0526,10556228.78,South,Suspension,HVDC,18,150,4,12,52,105.11,Low,13.129372602739727,1.24,9.47,0.98,83,10.04,4,12,20,17,8.35,6.26,320,2023-07-12,2023-11-13,124,Monsoon
01-11-2025,P0526,10556228.78,South,Suspension,HVDC,18,150,4,12,47,105.8,Low,13.982893150684932,1.25,9.51,1.01,86,10.14,4,12,20,16,8.35,6.37,320,2022-08-04,2023-01-24,173,Monsoon
01-12-2025,P0526,10556228.78,South,Suspension,HVDC,18,150,4,12,40,112.86,Low,14.34435616438356,1.22,9.18,0.95,80,9.69,5,12,21,16,8.2,6.03,320,2022-12-25,2023-05-21,147,Winter
01-02-2025,P0527,61042034.61,South,Terminal,765 kV AIS,18,50,2,12,52,102.41,Low,39.93173287671233,3.17,23.18,2.47,34,25.62,4,9,15,12,6.26,15.43,1783,2024-03-29,2024-08-05,129,Summer
01-03-2025,P0527,61042034.61,South,Terminal,765 kV AIS,18,50,2,12,32,103.89,Low,51.06002739726027,4.24,31.74,3.43,47,34.59,4,9,17,12,6.48,21.32,1783,2024-02-05,2024-07-17,163,Winter
01-04-2025,P0527,61042034.61,South,Terminal,765 kV AIS,18,50,2,12,41,102.04,Low,53.91443835616438,5.37,39.87,4.24,58,42.35,3,10,17,13,6.36,26.64,1783,2022-07-13,2022-10-11,90,Monsoon
01-05-2025,P0527,61042034.61,South,Terminal,765 kV AIS,18,50,2,12,39,106.68,Low,79.03972602739726,6.34,48.51,5.21,70,50.43,3,10,16,13,6.06,32.43,1783,2022-12-10,2023-05-29,170,Winter
01-06-2025,P0527,61042034.61,South,Terminal,765 kV AIS,18,50,2,12,31,104.11,Low,97.15293424657534,7.4,55.5,5.83,80,57.95,4,10,16,13,6.21,35.71,1783,2022-05-30,2022-11-02,156,Summer
01-07-2025,P0527,61042034.61,South,Terminal,765 kV AIS,18,50,2,12,42,104.44,Low,61.73080273972602,5.49,41.51,4.53,61,45.29,3,9,16,13,6.36,28.15,1783,2024-09-20,2025-03-06,167,Monsoon
01-08-2025,P0527,61042034.61,South,Terminal,765 kV AIS,18,50,2,12,26,106.82,Low,58.588964383561645,5.32,40.15,4.14,59,41.5,3,10,16,13,6.33,26.27,1783,2023-08-20,2024-02-04,168,Monsoon
01-09-2025,P0527,61042034.61,South,Terminal,765 kV AIS,18,50,2,12,59,108.49,Low,74.15260273972602,6.36,48.12,5.16,70,50.74,3,9,15,12,6.29,31.76,1783,2022-02-04,2022-06-24,140,Winter
01-10-2025,P0527,61042034.61,South,Terminal,765 kV AIS,18,50,2,12,52,112.56,Low,84.36439452054795,6.15,46.13,4.85,66,49.51,3,9,16,13,6.39,30.65,1783,2022-05-18,2022-11-12,178,Summer
01-11-2025,P0527,61042034.61,South,Terminal,765 kV AIS,18,50,2,12,59,113.07,Low,74.66498630136986,5.58,41.59,4.53,62,45.31,3,9,17,13,6.47,27.58,1783,2024-06-12,2024-11-17,158,Summer
01-12-2025,P0527,61042034.61,South,Terminal,765 kV AIS,18,50,2,12,20,115.67,Low,61.11401095890411,4.89,36.76,3.95,53,38.81,4,10,16,13,6.42,24.2,1783,2025-05-15,2025-08-15,92,Summer
01-03-2025,P0528,13281947.59,West,Suspension,400 kV AIS,12,80,3,12,26,102.07,Low,9.402328767123286,0.83,6.14,0.67,46,6.7,2,6,11,8,4.29,4.23,447,2023-02-03,2023-05-06,92,Winter
01-04-2025,P0528,13281947.59,West,Suspension,400 kV AIS,12,80,3,12,36,104.79,Low,13.383013698630137,1.13,8.28,0.89,63,8.92,2,6,10,8,4.2,5.7,447,2024-01-05,2024-05-14,130,Winter
01-05-2025,P0528,13281947.59,West,Suspension,400 kV AIS,12,80,3,12,24,104.53,Low,18.562153424657538,1.42,10.44,1.13,78,11.48,2,6,12,9,4.34,6.97,447,2022-03-11,2022-08-20,162,Summer
01-06-2025,P0528,13281947.59,West,Suspension,400 kV AIS,12,80,3,12,30,105.07,Low,21.80326575342466,1.7,12.53,1.37,95,13.56,3,6,11,9,4.14,8.52,447,2022-06-11,2022-11-06,148,Summer
01-07-2025,P0528,13281947.59,West,Suspension,400 kV AIS,12,80,3,12,33,106.19,Low,17.521417808219176,1.32,9.98,1.07,74,10.67,2,7,12,8,4.01,6.61,447,2022-04-28,2022-09-16,141,Summer
01-08-2025,P0528,13281947.59,West,Suspension,400 kV AIS,12,80,3,12,45,107.72,Low,16.214739726027396,1.3,9.78,1.05,74,10.41,3,6,12,8,4.44,6.59,447,2023-02-11,2023-07-15,154,Winter
01-09-2025,P0528,13281947.59,West,Suspension,400 kV AIS,12,80,3,12,20,112.72,Low,18.466191780821916,1.65,12.48,1.32,91,13.16,2,7,11,8,4.34,8.34,447,2024-10-07,2025-01-11,96,Winter
01-10-2025,P0528,13281947.59,West,Suspension,400 kV AIS,12,80,3,12,30,107.14,Low,19.497260273972604,1.68,12.57,1.36,93,13.44,2,6,12,8,4.19,8.4,447,2024-01-23,2024-06-01,130,Winter
01-11-2025,P0528,13281947.59,West,Suspension,400 kV AIS,12,80,3,12,35,111.5,Low,17.059808219178084,1.58,11.88,1.27,90,12.79,2,7,10,9,4.16,7.92,447,2022-07-21,2022-11-28,130,Monsoon
01-12-2025,P0528,13281947.59,West,Suspension,400 kV AIS,12,80,3,12,26,110.45,Low,15.035079452054795,1.45,11.07,1.16,82,11.84,3,6,12,8,4.16,7.36,447,2023-08-17,2023-11-28,103,Monsoon
01-01-2025,P0529,18555743.24,Central,Tension,132 kV GIS,28,200,1,12,39,101.12,Medium,12.150750684931507,0.89,6.64,0.71,52,7.08,1,3,5,5,2.38,4.44,519,2025-05-04,2025-10-25,174,Summer
01-02-2025,P0529,18555743.24,Central,Tension,132 kV GIS,28,200,1,12,54,101.56,Medium,11.856846575342468,1.05,7.92,0.84,62,8.42,1,4,6,5,2.37,5.25,519,2023-09-20,2024-03-17,179,Monsoon
01-03-2025,P0529,18555743.24,Central,Tension,132 kV GIS,28,200,1,12,21,103.98,Medium,16.829216438356163,1.31,10.07,1.06,78,10.79,2,3,7,4,2.17,6.65,519,2025-04-10,2025-07-30,111,Summer
01-04-2025,P0529,18555743.24,Central,Tension,132 kV GIS,28,200,1,12,36,105.32,Medium,16.990964383561643,1.61,11.69,1.29,91,12.82,2,3,6,5,2.13,7.87,519,2023-09-25,2024-02-26,154,Monsoon
01-05-2025,P0529,18555743.24,Central,Tension,132 kV GIS,28,200,1,12,58,103.21,Medium,20.04953424657534,1.79,13.83,1.48,104,14.38,1,4,5,5,2.21,8.97,519,2023-07-29,2024-01-11,166,Monsoon
01-06-2025,P0529,18555743.24,Central,Tension,132 kV GIS,28,200,1,12,20,108.22,Medium,25.173801369863018,1.97,15.09,1.58,118,15.9,2,4,5,4,2.09,10.1,519,2024-03-13,2024-06-16,95,Summer
01-07-2025,P0529,18555743.24,Central,Tension,132 kV GIS,28,200,1,12,51,109.41,Medium,17.21021917808219,1.53,11.1,1.22,86,11.84,1,4,7,4,2.32,7.37,519,2022-02-12,2022-05-19,96,Winter
01-08-2025,P0529,18555743.24,Central,Tension,132 kV GIS,28,200,1,12,30,110.38,Medium,14.727513698630139,1.37,10.51,1.1,80,11.2,1,4,7,5,2.22,6.87,519,2022-09-11,2023-01-24,135,Monsoon
01-09-2025,P0529,18555743.24,Central,Tension,132 kV GIS,28,200,1,12,24,105.78,Medium,19.723972602739725,1.67,12.29,1.33,95,13.35,1,3,5,4,2.11,8.11,519,2024-02-02,2024-06-21,140,Winter
01-10-2025,P0529,18555743.24,Central,Tension,132 kV GIS,28,200,1,12,41,110.91,Medium,17.69880821917808,1.6,11.65,1.27,91,12.67,1,3,7,4,2.45,7.99,519,2024-07-24,2024-12-31,160,Monsoon
01-11-2025,P0529,18555743.24,Central,Tension,132 kV GIS,28,200,1,12,59,114.81,Medium,16.313438356164383,1.44,10.97,1.17,86,11.67,2,4,7,4,2.02,7.16,519,2024-10-02,2025-01-03,93,Winter
01-12-2025,P0529,18555743.24,Central,Tension,132 kV GIS,28,200,1,12,29,110.74,Medium,16.74392876712329,1.29,9.4,1.03,73,10.14,2,3,6,5,2.08,6.43,519,2022-03-10,2022-08-11,154,Summer
01-03-2025,P0530,36215273.3,West,Suspension,220 kV AIS,28,50,3,8,46,103.11,Low,39.353695890410954,3.71,28.39,3.03,155,29.99,2,3,6,5,2.09,18.98,1106,2024-07-31,2024-11-20,112,Monsoon
01-04-2025,P0530,36215273.3,West,Suspension,220 kV AIS,28,50,3,8,25,105.48,Low,78.2979698630137,5.99,45.43,4.69,246,48.39,1,4,6,5,2.0,29.64,1106,2024-05-08,2024-10-06,151,Summer
01-05-2025,P0530,36215273.3,West,Suspension,220 kV AIS,28,50,3,8,51,106.9,Low,82.04720547945205,7.73,58.92,6.15,318,62.18,1,4,7,4,2.43,38.53,1106,2024-09-21,2025-01-13,114,Monsoon
01-06-2025,P0530,36215273.3,West,Suspension,220 kV AIS,28,50,3,8,25,108.4,Low,108.61621917808219,8.83,64.48,6.85,354,68.78,1,3,5,5,2.39,43.12,1106,2022-02-01,2022-07-25,174,Winter
01-07-2025,P0530,36215273.3,West,Suspension,220 kV AIS,28,50,3,8,49,107.46,Low,78.71387534246576,5.95,44.51,4.88,244,47.65,1,3,6,4,2.29,29.87,1106,2025-05-07,2025-09-17,133,Summer
01-08-2025,P0530,36215273.3,West,Suspension,220 kV AIS,28,50,3,8,28,107.54,Low,50.23845205479453,4.6,34.01,3.64,186,36.12,1,3,5,5,2.12,22.68,1106,2022-11-08,2023-02-07,91,Winter
01-04-2025,P0531,43637580.41,South,Terminal,HVDC,18,100,4,12,49,103.43,Low,34.78041095890411,3.1,22.84,2.48,79,24.15,5,13,21,17,8.03,15.39,1275,2023-12-05,2024-03-14,100,Winter
01-05-2025,P0531,43637580.41,South,Terminal,HVDC,18,100,4,12,25,105.02,Low,49.61419178082192,4.25,32.01,3.44,109,34.68,5,13,21,16,8.28,21.73,1275,2022-02-17,2022-06-05,108,Winter
01-06-2025,P0531,43637580.41,South,Terminal,HVDC,18,100,4,12,20,104.33,Low,68.77163835616439,5.48,41.31,4.46,141,43.47,5,12,21,16,8.19,26.99,1275,2023-06-22,2023-09-28,98,Summer
01-07-2025,P0531,43637580.41,South,Terminal,HVDC,18,100,4,12,33,108.08,Low,56.17504109589041,4.57,34.61,3.69,120,36.19,4,12,22,16,8.04,22.99,1275,2023-11-20,2024-05-02,164,Winter
01-08-2025,P0531,43637580.41,South,Terminal,HVDC,18,100,4,12,46,111.01,Low,56.051109589041104,4.61,33.94,3.65,118,36.16,4,12,21,16,8.23,23.01,1275,2023-12-16,2024-05-21,157,Winter
01-09-2025,P0531,43637580.41,South,Terminal,HVDC,18,100,4,12,59,105.26,Low,66.31513698630137,5.66,43.13,4.61,152,46.54,4,12,22,16,8.43,28.4,1275,2022-01-11,2022-05-06,115,Winter
01-10-2025,P0531,43637580.41,South,Terminal,HVDC,18,100,4,12,25,108.95,Low,62.670809589041085,5.64,43.11,4.48,150,45.77,4,13,21,16,8.37,28.05,1275,2023-07-08,2023-12-22,167,Monsoon
01-11-2025,P0531,43637580.41,South,Terminal,HVDC,18,100,4,12,47,108.14,Low,56.58338219178082,5.3,38.8,4.21,137,41.88,5,13,21,17,8.44,26.47,1275,2022-08-04,2023-01-12,161,Monsoon
01-12-2025,P0531,43637580.41,South,Terminal,HVDC,18,100,4,12,59,112.87,Low,51.304684931506856,4.45,34.02,3.64,116,36.33,4,13,21,17,8.33,22.46,1275,2025-02-23,2025-06-19,116,Winter
01-02-2025,P0532,51768444.69,Central,Terminal,400 kV GIS,18,50,2,12,50,102.43,Low,31.21551369863014,2.48,18.65,2.02,125,19.66,3,7,11,9,4.14,12.29,1537,2024-03-16,2024-07-01,107,Summer
01-03-2025,P0532,51768444.69,Central,Terminal,400 kV GIS,18,50,2,12,54,103.58,Low,36.854383561643836,3.27,24.52,2.6,167,26.5,3,7,12,9,4.04,16.65,1537,2024-09-02,2025-02-14,165,Monsoon
01-04-2025,P0532,51768444.69,Central,Terminal,400 kV GIS,18,50,2,12,21,102.57,Low,55.9063397260274,4.19,31.2,3.24,208,33.52,3,6,12,9,4.32,21.0,1537,2022-03-11,2022-08-12,154,Summer
01-05-2025,P0532,51768444.69,Central,Terminal,400 kV GIS,18,50,2,12,54,103.08,Low,51.51433561643835,4.86,37.43,3.97,245,39.49,3,7,12,8,4.35,24.7,1537,2022-08-28,2022-12-31,125,Monsoon
01-06-2025,P0532,51768444.69,Central,Terminal,400 kV GIS,18,50,2,12,28,103.51,Low,76.05674246575344,5.6,42.89,4.4,282,44.48,2,6,11,9,4.26,28.55,1537,2022-03-16,2022-09-03,171,Summer
01-07-2025,P0532,51768444.69,Central,Terminal,400 kV GIS,18,50,2,12,43,104.38,Low,51.38527397260273,4.32,32.73,3.55,222,35.35,2,7,12,8,4.24,21.97,1537,2024-10-01,2025-02-23,145,Winter
01-08-2025,P0532,51768444.69,Central,Terminal,400 kV GIS,18,50,2,12,25,109.31,Low,46.78739726027398,4.27,30.91,3.34,207,33.69,3,6,12,8,4.27,20.72,1537,2024-02-28,2024-06-01,94,Winter
01-09-2025,P0532,51768444.69,Central,Terminal,400 kV GIS,18,50,2,12,51,107.08,Low,59.324876712328766,5.07,38.06,4.11,253,41.3,2,6,12,8,4.14,25.61,1537,2024-10-22,2025-02-21,122,Winter
01-10-2025,P0532,51768444.69,Central,Terminal,400 kV GIS,18,50,2,12,57,110.09,Low,56.16064109589041,5.21,37.75,4.17,251,41.34,2,7,11,8,4.32,25.94,1537,2024-07-04,2024-12-05,154,Monsoon
01-11-2025,P0532,51768444.69,Central,Terminal,400 kV GIS,18,50,2,12,57,105.68,Low,60.30786164383562,4.88,36.77,3.89,246,39.43,2,7,12,9,4.06,24.43,1537,2023-06-25,2023-09-26,93,Summer
01-12-2025,P0532,51768444.69,Central,Terminal,400 kV GIS,18,50,2,12,38,114.78,Low,47.97586849315069,4.49,34.26,3.59,229,36.72,2,7,12,8,4.15,22.68,1537,2024-09-13,2025-01-17,126,Monsoon
01-01-2025,P0533,49402725.68,South,Terminal,765 kV AIS,28,150,1,12,35,101.0,Medium,27.90012328767123,2.36,17.68,1.88,77,18.81,4,9,15,13,6.16,11.56,1384,2022-11-26,2023-04-18,143,Winter
01-02-2025,P0533,49402725.68,South,Terminal,765 kV AIS,28,150,1,12,45,101.16,Medium,34.58027397260274,2.82,20.82,2.27,90,22.56,3,9,16,13,6.44,14.15,1384,2023-02-19,2023-07-31,162,Winter
01-03-2025,P0533,49402725.68,South,Terminal,765 kV AIS,28,150,1,12,24,103.02,Medium,39.55578904109589,3.47,26.3,2.84,114,27.94,4,9,15,12,6.39,17.83,1384,2024-08-25,2025-02-13,172,Monsoon
01-04-2025,P0533,49402725.68,South,Terminal,765 kV AIS,28,150,1,12,41,105.6,Medium,43.86771369863013,4.16,31.29,3.44,138,33.42,4,9,16,12,6.33,21.47,1384,2023-09-16,2024-01-13,119,Monsoon
01-05-2025,P0533,49402725.68,South,Terminal,765 kV AIS,28,150,1,12,58,107.11,Medium,55.16383561643835,4.82,36.01,3.91,156,38.63,3,9,16,13,6.01,24.58,1384,2022-12-08,2023-03-28,110,Winter
01-06-2025,P0533,49402725.68,South,Terminal,765 kV AIS,28,150,1,12,56,106.0,Medium,64.37169863013698,5.29,39.81,4.26,169,42.65,3,10,15,12,6.2,26.99,1384,2022-01-11,2022-06-09,149,Winter
01-07-2025,P0533,49402725.68,South,Terminal,765 kV AIS,28,150,1,12,23,105.77,Medium,50.25619726027398,4.02,29.45,3.17,131,32.47,3,10,17,12,6.3,20.2,1384,2024-03-28,2024-07-04,98,Summer
01-08-2025,P0533,49402725.68,South,Terminal,765 kV AIS,28,150,1,12,25,106.15,Medium,49.945364383561646,3.71,28.13,2.92,118,29.51,4,9,16,13,6.32,18.81,1384,2023-04-25,2023-09-24,152,Summer
01-09-2025,P0533,49402725.68,South,Terminal,765 kV AIS,28,150,1,12,57,107.1,Medium,59.695402739726035,4.38,32.64,3.5,143,34.72,4,10,17,12,6.33,21.78,1384,2025-06-08,2025-12-03,178,Summer
01-10-2025,P0533,49402725.68,South,Terminal,765 kV AIS,28,150,1,12,42,107.14,Medium,56.726954794520545,4.15,31.96,3.34,135,33.19,3,9,15,12,6.03,21.11,1384,2023-06-04,2023-11-24,173,Summer
01-11-2025,P0533,49402725.68,South,Terminal,765 kV AIS,28,150,1,12,55,110.59,Medium,50.331208219178095,3.94,29.11,3.11,125,30.65,4,10,16,12,6.04,19.4,1384,2022-05-15,2022-09-28,136,Summer
01-12-2025,P0533,49402725.68,South,Terminal,765 kV AIS,28,150,1,12,59,116.88,Medium,42.9405493150685,3.4,25.92,2.78,110,27.04,4,9,16,12,6.17,17.31,1384,2022-04-15,2022-07-15,91,Summer
01-03-2025,P0534,61655146.6,West,Transposition,220 kV AIS,28,150,3,8,32,103.66,Low,69.81742465753425,6.13,45.41,4.87,52,47.29,1,3,7,5,2.08,30.03,1758,2023-01-23,2023-05-27,124,Winter
01-04-2025,P0534,61655146.6,West,Transposition,220 kV AIS,28,150,3,8,46,104.34,Low,97.75494246575342,9.33,71.56,7.55,84,75.83,1,4,7,4,2.17,46.5,1758,2023-09-20,2023-12-21,92,Monsoon
01-05-2025,P0534,61655146.6,West,Transposition,220 kV AIS,28,150,3,8,33,107.42,Low,131.7051369863014,12.27,92.99,9.79,109,99.13,2,4,6,5,2.19,61.92,1758,2024-09-08,2025-01-21,135,Monsoon
01-06-2025,P0534,61655146.6,West,Transposition,220 kV AIS,28,150,3,8,33,103.12,Low,168.03147945205478,13.98,103.61,11.13,124,111.36,2,4,5,4,2.18,69.05,1758,2023-02-07,2023-07-29,172,Winter
01-07-2025,P0534,61655146.6,West,Transposition,220 kV AIS,28,150,3,8,20,103.8,Low,108.01849315068493,9.64,70.24,7.77,84,77.05,2,3,5,4,2.32,47.82,1758,2022-08-15,2023-02-01,170,Monsoon
01-08-2025,P0534,61655146.6,West,Transposition,220 kV AIS,28,150,3,8,40,111.65,Low,97.58238630136988,7.19,53.96,5.9,64,58.73,2,4,6,5,2.12,35.96,1758,2023-05-20,2023-10-20,153,Summer
01-02-2025,P0535,34206099.69,South,Terminal,765 kV GIS,18,150,2,11,53,101.49,Low,27.147336986301372,1.95,14.97,1.58,7,15.78,3,9,16,13,6.11,10.03,1021,2022-05-14,2022-10-30,169,Summer
01-03-2025,P0535,34206099.69,South,Terminal,765 kV GIS,18,150,2,11,48,104.39,Low,33.83102739726028,2.76,20.21,2.18,10,21.79,4,9,16,12,6.5,13.45,1021,2023-06-07,2023-09-15,100,Summer
01-04-2025,P0535,34206099.69,South,Terminal,765 kV GIS,18,150,2,11,31,103.04,Low,45.85701095890412,3.47,26.49,2.79,13,27.48,3,9,16,12,6.36,17.58,1021,2024-06-12,2024-10-29,139,Summer
01-05-2025,P0535,34206099.69,South,Terminal,765 kV GIS,18,150,2,11,21,105.25,Low,47.932013698630136,4.14,31.73,3.38,16,32.78,4,10,17,12,6.43,20.46,1021,2023-02-24,2023-06-01,97,Winter
01-06-2025,P0535,34206099.69,South,Terminal,765 kV GIS,18,150,2,11,44,105.98,Low,59.233673972602745,4.73,35.65,3.79,18,38.21,4,10,17,12,6.15,23.29,1021,2025-04-22,2025-08-24,124,Summer
01-07-2025,P0535,34206099.69,South,Terminal,765 kV GIS,18,150,2,11,21,108.28,Low,39.967150684931504,3.56,26.63,2.85,14,28.76,3,10,15,12,6.08,17.93,1021,2023-09-27,2024-03-13,168,Monsoon
01-08-2025,P0535,34206099.69,South,Terminal,765 kV GIS,18,150,2,11,25,111.56,Low,36.681534246575346,3.26,23.94,2.58,12,26.36,4,10,15,12,6.26,16.01,1021,2025-01-27,2025-05-05,98,Winter
01-09-2025,P0535,34206099.69,South,Terminal,765 kV GIS,18,150,2,11,43,112.2,Low,47.21453150684931,3.71,28.43,2.98,14,29.79,4,10,16,12,6.46,19.18,1021,2025-06-18,2025-10-02,106,Summer
01-10-2025,P0535,34206099.69,South,Terminal,765 kV GIS,18,150,2,11,47,114.5,Low,43.321495890410965,3.42,25.84,2.75,13,28.07,3,9,16,13,6.28,17.24,1021,2023-04-24,2023-08-01,99,Summer
01-11-2025,P0535,34206099.69,South,Terminal,765 kV GIS,18,150,2,11,34,109.97,Low,39.70965342465754,2.96,22.09,2.38,11,24.34,4,9,15,12,6.01,14.99,1021,2023-03-14,2023-08-18,157,Summer
01-01-2025,P0536,47797120.9,South,Suspension,132 kV AIS,28,150,1,9,30,100.62,Low,33.222723287671236,2.98,22.4,2.45,33,24.1,2,3,7,5,2.14,14.89,1323,2024-09-18,2025-02-27,162,Monsoon
01-02-2025,P0536,47797120.9,South,Suspension,132 kV AIS,28,150,1,9,20,101.86,Low,39.96129452054794,3.79,28.87,3.12,41,30.7,1,3,7,4,2.21,19.22,1323,2022-09-01,2023-01-04,125,Monsoon
01-03-2025,P0536,47797120.9,South,Suspension,132 kV AIS,28,150,1,9,26,103.61,Low,61.73812328767123,5.02,37.55,3.93,53,40.17,1,4,5,5,2.21,24.58,1323,2025-02-08,2025-08-04,177,Winter
01-04-2025,P0536,47797120.9,South,Suspension,132 kV AIS,28,150,1,9,33,104.54,Low,75.53632191780824,5.87,43.77,4.75,65,47.26,2,4,7,4,2.46,29.53,1323,2022-06-24,2022-10-27,125,Summer
01-05-2025,P0536,47797120.9,South,Suspension,132 kV AIS,28,150,1,9,57,105.16,Low,82.85798219178083,6.59,49.49,5.35,71,53.03,2,3,6,4,2.36,32.59,1323,2024-04-24,2024-08-01,99,Summer
01-06-2025,P0536,47797120.9,South,Suspension,132 kV AIS,28,150,1,9,20,107.97,Low,86.26301369863015,6.93,50.76,5.52,75,54.02,2,4,5,4,2.21,34.94,1323,2022-12-07,2023-06-05,180,Winter
01-07-2025,P0536,47797120.9,South,Suspension,132 kV AIS,28,150,1,9,22,108.09,Low,62.967315068493164,4.78,35.85,3.85,53,38.9,1,3,6,4,2.49,24.18,1323,2025-05-23,2025-09-30,130,Summer
01-08-2025,P0536,47797120.9,South,Suspension,132 kV AIS,28,150,1,9,40,105.41,Low,54.389500000000005,3.93,29.87,3.18,42,31.91,2,4,7,5,2.04,19.85,1323,2022-03-27,2022-09-12,169,Summer
01-09-2025,P0536,47797120.9,South,Suspension,132 kV AIS,28,150,1,9,38,110.17,Low,42.56552465753425,3.99,30.61,3.26,43,32.04,2,3,5,4,2.26,20.38,1323,2024-07-24,2024-12-10,139,Monsoon
01-03-2025,P0537,16510062.69,East,Transposition,765 kV AIS,28,80,3,9,56,103.9,Low,16.610767123287673,1.47,11.26,1.17,134,11.61,3,9,17,12,6.48,7.35,503,2024-11-19,2025-03-07,108,Winter
01-04-2025,P0537,16510062.69,East,Transposition,765 kV AIS,28,80,3,9,29,105.45,Low,26.085698630136985,2.23,16.47,1.79,199,17.75,4,10,16,13,6.47,11.06,503,2024-10-01,2025-02-12,134,Winter
01-05-2025,P0537,16510062.69,East,Transposition,765 kV AIS,28,80,3,9,56,105.3,Low,32.18991780821918,2.9,21.43,2.35,258,22.94,3,10,15,13,6.14,14.27,503,2022-10-31,2023-02-06,98,Winter
01-06-2025,P0537,16510062.69,East,Transposition,765 kV AIS,28,80,3,9,44,105.36,Low,45.1584205479452,3.34,25.36,2.71,300,27.15,4,10,17,13,6.1,16.69,503,2025-06-16,2025-11-30,167,Summer
01-07-2025,P0537,16510062.69,East,Transposition,765 kV AIS,28,80,3,9,29,107.28,Low,29.131397260273975,2.45,18.49,2.0,227,19.81,4,10,17,13,6.2,12.47,503,2023-10-12,2024-02-11,122,Winter
01-08-2025,P0537,16510062.69,East,Transposition,765 kV AIS,28,80,3,9,20,110.35,Low,24.47993150684931,2.1,16.05,1.7,187,17.08,4,10,16,13,6.16,10.6,503,2025-02-28,2025-07-01,123,Winter
01-09-2025,P0537,16510062.69,East,Transposition,765 kV AIS,28,80,3,9,21,110.65,Low,22.90729315068493,2.1,15.7,1.71,192,17.03,4,9,16,12,6.18,10.44,503,2022-09-19,2023-02-28,162,Monsoon
01-03-2025,P0538,25265404.48,North,Suspension,220 kV GIS,18,50,3,10,34,101.78,Low,24.542301369863015,2.13,15.66,1.7,130,16.88,2,4,5,5,2.4,10.57,816,2024-01-25,2024-06-06,133,Winter
01-04-2025,P0538,25265404.48,North,Suspension,220 kV GIS,18,50,3,10,47,104.8,Low,40.361531506849325,3.02,22.55,2.41,191,24.29,2,3,5,4,2.4,15.39,816,2024-04-03,2024-08-17,136,Summer
